id,prediction,real,predict_prob
8487,0,0,0.4298124
8486,0,0,0.37272716
8488,0,0,0.34155425
8480,0,0,0.32888559
8492,0,0,0.40756813
8495,0,0,0.3712798
8494,0,0,0.3912629
8491,0,0,0.46061125
8497,0,0,0.39894414
8496,0,0,0.34305996
8501,1,0,0.28681982
8499,0,0,0.35357505
8498,0,0,0.35077795
8489,0,0,0.42779413
8504,0,0,0.44611716
8505,0,0,0.34101215
8506,0,0,0.43679982
8507,0,0,0.46299094
8503,0,0,0.42512384
8508,1,1,0.6114532
8511,0,0,0.28681982
8510,0,0,0.31757388
8509,0,0,0.37042046
8502,0,0,0.2881148
8512,0,0,0.32649738
8516,1,0,0.38359612
8515,0,0,0.28681982
8513,0,0,0.36668292
8518,0,0,0.32464764
8519,0,0,0.3744977
8522,0,0,0.28681982
8520,0,0,0.36872426
8524,0,0,0.3543644
8525,0,0,0.44267127
8526,0,0,0.30292633
8527,0,0,0.3167674
8523,0,0,0.40755785
8529,0,0,0.2950959
8521,0,0,0.43490645
8528,0,0,0.3119841
8514,0,0,0.3506454
8530,0,0,0.41281334
8531,0,0,0.2881148
8533,0,0,0.42956063
8532,1,1,0.5471254
8536,0,0,0.35710198
8537,0,0,0.40853032
8539,0,0,0.29749888
8540,0,0,0.32072502
8535,0,0,0.39622927
8538,0,0,0.37133136
8541,0,0,0.32867813
8543,0,0,0.35515645
8534,0,0,0.36568484
8547,0,0,0.31420553
8546,0,0,0.41806826
8545,0,0,0.44048792
8550,0,0,0.40387103
8551,0,0,0.29180527
8549,0,0,0.39368805
8544,0,0,0.3606998
8552,0,0,0.302123
8553,0,0,0.36851984
8556,0,0,0.3397656
8557,0,0,0.434593
8555,0,0,0.33868116
8559,0,0,0.3053236
8558,0,0,0.3394001
8554,0,0,0.29297334
8560,0,0,0.33167818
8561,0,1,0.5049972
8562,0,0,0.3357908
8563,1,0,0.40799722
8565,0,0,0.3768226
8567,0,0,0.326275
8569,0,0,0.3138912
8568,0,0,0.40293908
8570,0,0,0.345692
8571,0,0,0.44641778
8574,0,0,0.41687405
8573,0,0,0.32697472
8566,0,0,0.3385618
8579,0,0,0.35217717
8580,0,0,0.42294174
8582,0,0,0.4564989
8581,0,0,0.42303467
8578,0,0,0.47933862
8575,0,0,0.30288208
8583,0,0,0.43663627
8584,0,0,0.41589636
8587,0,0,0.32552087
8585,0,0,0.39201766
8588,0,0,0.36781064
8586,0,0,0.41090953
8590,0,0,0.36032316
8589,0,0,0.46955428
8594,0,0,0.28681982
8591,0,0,0.33812806
8595,0,0,0.32360166
8596,0,0,0.30447137
8593,0,0,0.3485218
8598,0,0,0.4405488
8597,0,0,0.3540511
8592,0,0,0.29516488
8600,0,0,0.41282463
8602,0,0,0.42121592
8599,0,0,0.3358992
8605,0,0,0.49548334
8604,0,0,0.3420833
8603,0,0,0.35889256
8606,0,0,0.39534503
8607,0,0,0.49314144
8608,0,0,0.3303693
8609,0,0,0.46388885
8601,0,0,0.39490986
8610,0,0,0.3686225
8611,0,0,0.30984777
8612,0,0,0.33934933
8613,0,0,0.33258763
8614,0,0,0.31919762
8615,0,0,0.42552882
8623,0,0,0.3598655
8621,0,0,0.3158413
8624,0,0,0.31463864
8618,1,0,0.47784314
8620,0,0,0.45750368
8626,0,0,0.3084331
8625,0,0,0.4704243
8630,0,0,0.34182677
8628,0,0,0.39007252
8632,0,0,0.35640666
8633,0,0,0.32365423
8635,0,0,0.3322684
8631,0,0,0.41341147
8638,1,0,0.3749
8636,0,0,0.4082141
8629,0,0,0.4365527
8640,0,0,0.3634366
8639,0,0,0.42425066
8642,0,0,0.31115365
8641,0,0,0.3578252
8644,0,0,0.32381478
8643,0,0,0.3578222
8648,0,0,0.3500056
8647,0,0,0.4694064
8650,0,0,0.39061636
8646,0,0,0.42378718
8651,0,0,0.33882254
8653,0,0,0.39685115
8652,0,0,0.47324455
8645,0,0,0.35541794
8655,0,0,0.3006803
8656,0,0,0.4209753
8658,0,0,0.3213017
8654,0,0,0.34838888
8659,0,0,0.35760298
8657,0,0,0.44923702
8661,0,0,0.37572366
8662,0,0,0.34544972
8660,0,0,0.3562223
8663,0,0,0.3473152
8664,0,0,0.3331931
8665,0,0,0.30258545
8669,0,1,0.503103
8670,0,0,0.43029696
8666,0,0,0.32817954
8667,0,0,0.28623673
8668,0,0,0.29683283
8671,0,0,0.42430678
8674,1,0,0.3726025
8672,0,0,0.35494667
8673,0,0,0.35038176
8675,0,0,0.45323434
8676,0,0,0.32496223
8677,0,0,0.40214825
8678,0,0,0.3564793
8679,0,0,0.37222934
8682,0,0,0.30453843
8684,1,1,0.6118075
8685,0,0,0.31771907
8683,0,0,0.38939598
8686,0,0,0.47759324
8687,0,0,0.49580008
8688,0,0,0.33174306
8681,1,0,0.49034616
8692,0,0,0.33558908
8691,0,0,0.38701716
8694,0,0,0.29363298
8696,0,0,0.3648763
8698,0,0,0.3273555
8700,0,0,0.29263103
8690,0,0,0.3505371
8702,1,0,0.4602284
8701,1,1,0.5036441
8705,0,0,0.37463492
8689,0,0,0.33238885
8703,1,0,0.4347938
8707,0,0,0.37403065
8709,0,0,0.3288176
8706,0,0,0.34131336
8708,0,0,0.38491535
8693,0,0,0.28623673
8710,0,0,0.4398074
8711,0,0,0.40296525
8715,1,0,0.35331345
8716,0,0,0.3240198
8718,0,0,0.32549995
8712,0,0,0.4526343
8720,0,0,0.29514045
8717,0,0,0.36372808
8713,0,1,0.52892286
8719,0,0,0.3499225
8723,0,0,0.34393454
8725,0,0,0.32141882
8726,0,0,0.30044797
8724,0,0,0.43869388
8727,0,0,0.4033546
8722,0,0,0.3503654
8728,0,0,0.33931562
8731,0,1,0.5050829
8730,1,0,0.40682265
8729,0,0,0.4109129
8732,0,0,0.31587023
8735,0,0,0.41092885
8721,0,0,0.34735143
8737,0,0,0.29297334
8736,1,0,0.3304075
8734,0,0,0.31493506
8738,0,0,0.3445738
8733,0,0,0.30480736
8739,0,0,0.40554786
8740,0,0,0.46490845
8741,0,0,0.33932588
8746,0,1,0.5748238
8748,0,0,0.29746357
8742,0,0,0.37781918
8749,0,0,0.33643022
8744,0,0,0.47568214
8751,0,0,0.34668553
8754,0,0,0.34761342
8755,0,0,0.32296684
8743,0,0,0.28681982
8750,0,0,0.38698772
8756,0,0,0.3260224
8758,0,0,0.29327002
8757,0,0,0.365562
8760,0,0,0.3342686
8761,0,0,0.41228995
8764,0,0,0.44274753
8763,0,0,0.34225443
8759,0,0,0.33922082
8766,0,0,0.34087956
8765,0,0,0.33404097
8768,0,0,0.41971824
8767,0,0,0.36394054
8770,0,0,0.3058311
8771,0,0,0.39757618
8772,0,0,0.3879254
8773,0,0,0.3287162
8775,0,0,0.44842857
8777,0,0,0.32777134
8779,1,0,0.47974786
8769,0,0,0.35728514
8778,0,0,0.39245677
8780,0,0,0.31980625
8783,0,0,0.32101342
8784,1,1,0.5699045
8786,0,0,0.45813513
8782,0,0,0.35934496
8788,0,0,0.34214965
8787,0,0,0.45147228
8789,0,0,0.40332
8790,0,0,0.32165012
8793,0,0,0.28681982
8781,0,0,0.31510195
8791,0,0,0.29297334
8794,0,0,0.31907967
8795,0,0,0.45078963
8796,0,1,0.524894
8792,0,0,0.3511874
8798,0,0,0.3685973
8797,0,0,0.41807476
8799,0,0,0.33843112
8801,0,0,0.28681982
8802,0,0,0.32629898
8803,0,0,0.34140596
8804,0,0,0.33937606
8800,0,0,0.46748197
8805,0,0,0.36070365
8807,0,0,0.39049867
8806,0,0,0.36901173
8808,0,0,0.3563971
8809,0,0,0.33751675
8812,0,0,0.33535936
8813,0,0,0.37326947
8811,0,0,0.38541663
8817,0,0,0.31656846
8815,0,0,0.32892346
8816,0,0,0.32464623
8810,0,0,0.48351365
8818,0,0,0.3768707
8820,0,0,0.33090648
8819,1,1,0.5720694
8822,0,1,0.5196739
8824,0,0,0.28623673
8823,1,0,0.4111956
8825,0,0,0.43467832
8821,0,0,0.29297334
8826,0,0,0.36583313
8828,0,0,0.31749162
8827,0,0,0.45424947
8829,0,0,0.35569167
8833,1,1,0.5797129
8830,0,1,0.5254182
8835,0,0,0.34690136
8832,0,0,0.34300217
8834,0,0,0.33818895
8838,0,0,0.28681982
8836,0,0,0.334954
8837,0,0,0.41899195
8839,1,1,0.5009909
8831,0,0,0.37726578
8840,0,0,0.30894804
8844,1,0,0.3426976
8841,1,1,0.59214926
8845,0,0,0.4727127
8846,0,0,0.3029325
8843,0,0,0.40660352
8842,0,0,0.39317533
8847,0,0,0.4140083
8848,0,0,0.49147123
8849,0,0,0.36905152
8850,0,0,0.48058295
8853,0,0,0.33745164
8855,0,0,0.29297334
8856,0,0,0.34492552
8851,0,0,0.31822
8854,0,0,0.32612088
8857,0,0,0.29426703
8858,0,0,0.3320115
8861,0,0,0.36683849
8863,0,0,0.3564733
8864,0,0,0.32709855
8865,1,0,0.3445677
8867,0,0,0.36145803
8860,0,0,0.38902187
8866,0,0,0.3409352
8868,1,0,0.43562317
8852,0,0,0.37406728
8869,0,0,0.31411687
8870,0,0,0.37671757
8873,0,0,0.39908382
8872,0,0,0.3172162
8874,1,0,0.48585257
8877,0,0,0.29180527
8875,0,0,0.32999936
8878,0,0,0.30880225
8871,0,0,0.35476953
8876,0,1,0.51060313
8882,0,0,0.36852804
8879,0,0,0.36176768
8884,0,0,0.33794832
8883,0,0,0.33725086
8880,0,0,0.4047095
8885,0,0,0.3250578
8886,0,0,0.3502423
8881,0,0,0.34109956
8887,0,0,0.33711442
8888,0,0,0.3673531
8889,0,0,0.37561372
8890,0,0,0.29180527
8894,0,0,0.44045374
8891,0,0,0.3192985
8895,0,0,0.28623673
8893,0,0,0.34944567
8896,0,0,0.32637677
8898,0,0,0.43914604
8897,0,0,0.3194899
8892,0,0,0.30510134
8900,0,0,0.4326119
8902,0,0,0.30395064
8903,0,0,0.31926
8901,0,0,0.3369994
8904,0,0,0.34954453
8906,0,0,0.42813084
8905,0,0,0.42549887
8907,0,0,0.3434147
8910,0,0,0.32016551
8909,0,0,0.35528105
8908,0,0,0.38114253
8911,0,0,0.32779208
8912,0,0,0.32401523
8913,0,0,0.39596874
8916,0,0,0.4417799
8917,0,0,0.3449278
8914,0,0,0.30340028
8919,0,0,0.28681982
8918,0,0,0.46369275
8920,0,0,0.28968954
8915,1,0,0.40453875
8922,0,0,0.31760198
8921,0,0,0.3454166
8925,1,0,0.29297334
8926,0,0,0.37780526
8927,0,0,0.37968177
8928,0,0,0.4388393
8924,1,0,0.4154541
8930,0,0,0.46502435
8932,0,0,0.28681982
8929,0,0,0.49952462
8935,0,0,0.37727368
8923,1,0,0.42493457
8937,0,0,0.4691399
8938,0,0,0.32437316
8933,0,0,0.3727456
8931,0,0,0.35088292
8939,0,0,0.441906
8941,0,0,0.49210548
8936,0,0,0.33737132
8942,0,0,0.34164393
8940,0,0,0.34220743
8944,0,0,0.28681982
8948,0,0,0.38679656
8943,0,0,0.33747083
8949,0,0,0.3976574
8950,0,0,0.31234986
8952,0,0,0.34411567
8951,0,0,0.3292168
8947,0,0,0.38634107
8954,0,0,0.48797974
8953,0,0,0.3970187
8956,0,0,0.31858388
8946,0,0,0.2988942
8955,0,0,0.36535025
8958,0,0,0.4846477
8959,0,0,0.37027535
8961,0,0,0.4582778
8963,0,0,0.37166762
8965,0,0,0.31479338
8966,0,0,0.36926562
8964,0,0,0.38249084
8967,0,0,0.31685433
8970,0,0,0.35257375
8969,0,0,0.31398544
8968,0,0,0.4436991
8962,0,0,0.32483152
8972,0,0,0.349357
8971,0,0,0.36457855
8973,1,0,0.37169814
8975,0,0,0.32461065
8976,0,0,0.2927156
8979,0,0,0.3091615
8977,0,0,0.3431035
8978,1,0,0.492271
8980,0,0,0.29283184
8974,0,0,0.32824606
8982,0,0,0.30821654
8981,0,0,0.39151236
8986,0,0,0.44523677
8983,0,0,0.28681982
8985,0,0,0.3724977
8984,0,1,0.50513506
8987,0,0,0.40362972
8989,0,0,0.43969876
8990,0,0,0.33739644
8991,0,0,0.3346214
8988,0,0,0.3981374
8993,0,0,0.35371304
8994,0,0,0.40712014
8995,0,1,0.5257415
9000,0,0,0.34982076
8996,1,0,0.40556183
8999,0,0,0.35062832
9003,0,0,0.32335657
9002,0,0,0.32740402
9005,0,0,0.3080874
8997,0,0,0.33532938
9006,0,0,0.48988467
9009,0,0,0.36822778
9012,0,0,0.29132405
9013,0,0,0.36532485
9008,0,0,0.35217994
9011,0,0,0.379648
9016,0,0,0.30427232
9014,0,0,0.39562896
9015,0,0,0.3739905
9007,0,0,0.40575317
9017,0,0,0.422352
9020,0,0,0.32389432
9022,0,0,0.33450437
9019,0,0,0.3170487
9023,0,0,0.36367747
9021,0,0,0.40219775
9025,0,0,0.4409814
9018,0,0,0.3925777
9026,0,0,0.31926918
9028,0,0,0.29133934
9027,0,0,0.43069023
9029,0,0,0.32497054
9024,1,0,0.35789427
9032,0,0,0.35257512
9030,0,0,0.3148178
9033,0,0,0.3773123
9031,0,0,0.36454034
9037,0,0,0.36372718
9036,0,0,0.3145193
9035,0,0,0.38504156
9040,0,0,0.31515992
9034,0,0,0.3520809
9041,0,0,0.32210788
9042,0,0,0.45002615
9043,0,0,0.42686462
9047,0,0,0.31688863
9049,0,0,0.35164577
9048,0,0,0.490297
9046,0,0,0.4059317
9051,0,0,0.37286758
9045,0,0,0.3661105
9050,1,0,0.343479
9054,0,0,0.29685286
9052,0,0,0.3676066
9055,0,0,0.3048168
9058,0,0,0.3621167
9057,1,1,0.5263644
9061,0,0,0.32728845
9060,0,0,0.41547108
9063,0,0,0.33125195
9062,0,0,0.35862404
9056,0,0,0.37268192
9065,0,0,0.32566676
9068,0,0,0.31863227
9064,0,0,0.34983897
9070,0,0,0.3859188
9069,0,0,0.44734845
9071,0,0,0.29181287
9067,0,0,0.33845788
9074,0,1,0.57922983
9072,0,0,0.3694655
9073,0,0,0.48602912
9066,0,0,0.3254957
9075,0,0,0.29817685
9076,0,0,0.31569213
9078,1,0,0.45513362
9081,0,0,0.34826607
9077,0,0,0.35650915
9079,1,0,0.35036626
9084,0,0,0.28681982
9082,0,0,0.31390253
9080,0,0,0.3708624
9083,0,0,0.35151327
9086,0,0,0.3018323
9085,0,0,0.36087623
9090,0,0,0.32602873
9089,0,0,0.43185002
9091,0,0,0.38605502
9092,0,0,0.3320313
9094,0,0,0.4090892
9095,0,0,0.31313866
9088,0,0,0.4301211
9097,0,0,0.383869
9098,0,0,0.31144962
9100,0,0,0.31074193
9101,0,0,0.377903
9096,0,0,0.41140592
9087,0,0,0.3442172
9102,0,0,0.30544645
9103,0,0,0.30934474
9104,0,0,0.34126943
9107,0,0,0.39488152
9106,0,0,0.3361108
9108,0,0,0.46349198
9109,0,1,0.50841993
9105,0,0,0.3957524
9110,0,0,0.411607
9111,0,0,0.49552646
9114,0,0,0.35737562
9113,0,0,0.38820642
9115,0,0,0.34317312
9119,0,0,0.33540493
9117,0,0,0.32072502
9118,0,0,0.32377073
9122,0,0,0.2881148
9124,0,0,0.32567477
9123,0,0,0.422662
9121,1,0,0.46709502
9125,0,0,0.42126146
9116,0,0,0.4122495
9126,0,0,0.32804817
9127,0,0,0.36639595
9129,0,0,0.3666242
9128,0,0,0.40255478
9131,0,0,0.37789512
9132,0,0,0.34169987
9134,0,0,0.3085407
9137,0,0,0.35465327
9135,0,0,0.3073335
9133,1,1,0.5205124
9130,0,0,0.33469146
9139,0,0,0.41630453
9140,0,0,0.35744065
9143,0,0,0.3139037
9145,0,0,0.36423287
9144,0,0,0.4166544
9146,0,0,0.3255524
9147,0,0,0.36526713
9141,0,0,0.40689304
9150,0,0,0.32621378
9149,0,0,0.36797023
9152,0,0,0.45375103
9151,0,0,0.3156198
9153,0,0,0.32326213
9142,0,0,0.3708213
9156,0,0,0.31430423
9158,0,0,0.37884504
9157,0,0,0.4041536
9161,0,0,0.38713813
9163,0,0,0.3749492
9162,0,0,0.33250284
9165,0,0,0.37567264
9166,0,0,0.3821802
9168,1,1,0.5123063
9160,0,0,0.4807882
9167,0,0,0.37504676
9170,0,0,0.4053882
9169,0,0,0.37009698
9171,0,0,0.31903607
9159,0,0,0.3396277
9172,0,0,0.4078595
9175,0,0,0.29594478
9173,0,0,0.40719092
9179,1,1,0.6055483
9178,0,0,0.35829845
9177,0,0,0.35451454
9180,0,0,0.43528134
9181,0,0,0.41360307
9182,0,0,0.40774858
9183,1,0,0.34784156
9184,0,0,0.33953297
9176,0,0,0.35853705
9187,0,0,0.33328217
9185,0,0,0.3617356
9189,0,0,0.35177052
9188,0,0,0.46228322
9190,0,0,0.42118308
9191,0,0,0.33243856
9186,0,0,0.3022984
9192,1,1,0.5495418
9193,0,0,0.3441687
9195,0,0,0.3669744
9198,0,0,0.3766808
9197,0,0,0.35501552
9199,1,0,0.4663283
9200,0,0,0.42474648
9196,0,0,0.31468022
9201,0,0,0.33240378
9202,0,0,0.43359157
9203,0,0,0.34487605
9207,0,0,0.35023755
9208,0,0,0.3627931
9204,0,0,0.4530296
9209,0,0,0.46718356
9211,0,0,0.37986878
9212,0,0,0.35439026
9206,0,0,0.41260216
9205,0,0,0.38270676
9213,0,0,0.30820203
9210,0,0,0.45356566
9215,0,0,0.4083829
9214,0,0,0.42889547
9216,1,1,0.54418045
9218,0,1,0.56473875
9220,0,0,0.31818467
9217,0,0,0.39583746
9221,0,0,0.36764735
9223,0,0,0.34838888
9222,0,0,0.2871573
9224,0,0,0.3012776
9225,0,0,0.32914007
9219,0,0,0.39684293
9227,0,0,0.34068304
9230,0,0,0.41176465
9231,0,0,0.40459877
9229,0,0,0.4532507
9232,0,0,0.32828546
9226,0,0,0.3643639
9233,0,0,0.49758917
9235,0,0,0.4829141
9234,0,0,0.37864038
9236,0,0,0.28681982
9228,0,0,0.3484297
9237,0,0,0.35806036
9238,0,0,0.30602923
9239,0,0,0.32928243
9242,0,0,0.3914082
9240,0,0,0.45616004
9246,0,0,0.29052913
9248,0,0,0.316432
9249,0,0,0.34986654
9245,0,0,0.35593536
9250,0,0,0.343686
9251,0,1,0.52731884
9243,0,0,0.3526405
9254,0,0,0.28681982
9256,0,0,0.28856236
9255,1,1,0.6349956
9257,0,0,0.39639226
9258,0,0,0.46963814
9259,0,0,0.32514432
9261,1,0,0.29297334
9262,0,0,0.38084808
9253,0,0,0.390302
9252,0,0,0.29698786
9260,0,0,0.45414034
9263,0,0,0.463847
9267,0,0,0.2881148
9264,0,0,0.33316347
9266,0,0,0.37326947
9268,0,0,0.38414302
9269,0,0,0.3525765
9270,0,0,0.33211654
9265,0,0,0.35334575
9271,0,0,0.45871252
9273,0,0,0.36028302
9272,0,0,0.43938857
9275,0,0,0.28681982
9274,1,0,0.477727
9276,0,0,0.42677298
9277,1,0,0.47777575
9278,0,0,0.4637555
9281,0,0,0.49018496
9279,0,0,0.31241196
9280,0,0,0.4134662
9284,1,0,0.34384513
9283,0,0,0.41514182
9286,0,0,0.34462255
9287,0,0,0.4147297
9288,0,1,0.5509168
9290,0,0,0.38760328
9282,1,0,0.35209453
9294,0,0,0.3015831
9293,0,0,0.3355057
9295,0,0,0.33846188
9296,0,0,0.36965874
9291,0,0,0.40492624
9292,0,0,0.40243903
9297,0,0,0.3184846
9301,0,0,0.31620315
9302,0,0,0.3533986
9299,0,0,0.2968909
9303,0,0,0.38135126
9300,0,1,0.5039534
9298,0,0,0.3480185
9304,0,0,0.4574406
9306,0,0,0.32561374
9305,0,0,0.41309482
9309,0,0,0.42141265
9308,0,0,0.38083386
9313,0,0,0.42631435
9312,0,0,0.369303
9311,0,0,0.31433678
9315,0,0,0.46461695
9314,0,0,0.38887745
9317,0,0,0.32335266
9318,0,0,0.29293138
9316,0,0,0.3670504
9319,0,0,0.3410209
9320,0,0,0.4294885
9310,0,0,0.4572405
9323,0,0,0.28681982
9325,0,0,0.38312796
9324,0,0,0.3588681
9322,1,0,0.48378178
9327,0,0,0.42808527
9321,0,0,0.43486246
9326,0,0,0.3839958
9328,0,0,0.44756535
9330,0,0,0.30589128
9331,0,0,0.31863227
9329,0,0,0.34620103
9336,0,0,0.33719766
9332,0,0,0.3936738
9337,0,0,0.34929293
9335,0,0,0.47881046
9339,0,0,0.3195489
9341,0,0,0.33886048
9340,0,0,0.37877405
9343,0,0,0.3211874
9342,0,0,0.39946863
9334,0,0,0.3585845
9344,0,0,0.40917268
9347,0,0,0.31449237
9348,0,0,0.3419492
9349,0,0,0.36510473
9346,0,0,0.32690978
9350,0,0,0.364778
9351,0,0,0.3822103
9354,0,0,0.34726906
9352,0,0,0.43658587
9353,0,0,0.35683897
9345,0,0,0.43012685
9356,0,0,0.32111552
9355,0,0,0.32490227
9357,0,0,0.36036566
9359,0,0,0.3481578
9360,0,0,0.31957906
9362,0,0,0.28681982
9363,0,0,0.35026675
9364,0,0,0.40559366
9361,0,0,0.4000979
9365,0,0,0.4575489
9358,0,0,0.37676352
9370,0,0,0.35732436
9366,0,0,0.40914163
9371,0,0,0.33758283
9369,0,0,0.3654249
9373,0,0,0.3386355
9374,0,0,0.3216428
9372,0,0,0.45816514
9367,0,0,0.35585776
9375,0,0,0.3381966
9377,0,0,0.43739882
9379,0,0,0.34129396
9380,0,0,0.34421626
9382,0,0,0.3991336
9381,0,0,0.3307153
9378,0,0,0.34712297
9385,0,0,0.3585601
9384,0,0,0.31147772
9383,0,0,0.32412586
9376,0,0,0.45900136
9388,0,0,0.3450199
9390,0,0,0.3860516
9392,0,0,0.38683537
9386,0,0,0.40663537
9389,0,0,0.3126094
9393,0,0,0.32954726
9394,0,0,0.3325512
9395,0,0,0.31246665
9396,0,0,0.44563097
9398,0,0,0.40013543
9399,0,0,0.39749947
9402,0,0,0.4943522
9401,0,0,0.3309851
9400,0,0,0.4143259
9403,0,0,0.3515631
9405,0,0,0.3428764
9407,0,0,0.3823369
9404,0,0,0.33778507
9408,0,0,0.36914062
9406,0,0,0.36115894
9409,1,1,0.55483806
9410,0,0,0.4281954
9411,0,0,0.3245836
9412,0,0,0.4603445
9414,0,0,0.30981466
9416,0,0,0.32582223
9415,0,0,0.3805743
9419,0,1,0.53688204
9418,0,0,0.49600193
9420,0,0,0.37978178
9421,0,0,0.3411713
9422,0,0,0.3022464
9423,0,0,0.31937903
9417,0,0,0.33554834
9427,0,0,0.28681982
9426,0,0,0.40719768
9430,0,0,0.33508426
9425,0,0,0.42800203
9428,0,0,0.35697505
9433,0,0,0.42788044
9432,0,0,0.3786581
9434,0,1,0.5100606
9435,0,0,0.34405363
9424,0,0,0.35914958
9436,0,0,0.4925854
9441,0,0,0.31863227
9437,0,0,0.31049693
9439,0,0,0.4291999
9444,0,0,0.36905676
9445,0,0,0.31338486
9443,0,0,0.36987865
9446,0,0,0.30031785
9442,0,0,0.44687366
9447,0,0,0.33425668
9448,0,0,0.49655914
9449,0,0,0.46264568
9438,0,0,0.32203418
9450,0,0,0.3509805
9452,0,0,0.32792875
9456,0,0,0.34871173
9451,0,1,0.5300477
9457,0,0,0.37408674
9454,0,0,0.42346057
9458,0,0,0.3998881
9460,0,0,0.32529637
9461,0,0,0.35023755
9459,0,0,0.3669257
9453,0,0,0.31481472
9464,0,0,0.31894988
9462,0,0,0.32866642
9466,0,0,0.35355642
9469,0,0,0.35952795
9467,0,0,0.34006414
9465,0,0,0.41602597
9472,0,0,0.39877447
9470,0,0,0.33012688
9471,0,0,0.44374347
9474,0,0,0.30548707
9463,0,0,0.42013294
9473,0,0,0.48494104
9475,0,0,0.48695922
9479,0,0,0.38397935
9478,0,0,0.36521316
9480,0,0,0.4961718
9476,0,0,0.31684119
9477,0,0,0.4512978
9484,0,0,0.32739505
9481,0,0,0.3487927
9483,0,0,0.31179327
9482,0,0,0.39491427
9488,0,0,0.45432827
9489,0,0,0.3357204
9487,0,0,0.31798646
9490,0,0,0.28913867
9491,0,1,0.504737
9493,0,0,0.31351164
9492,0,0,0.35676205
9494,0,0,0.37871823
9485,0,0,0.30900678
9497,0,0,0.4770087
9499,0,0,0.33794832
9498,0,0,0.3386063
9496,0,0,0.40330967
9500,0,0,0.29027677
9501,0,1,0.5085731
9495,0,0,0.29208323
9502,0,0,0.3379067
9503,0,1,0.51235676
9504,0,0,0.3231483
9508,0,0,0.38365665
9506,0,0,0.2965986
9505,0,0,0.366194
9510,0,0,0.4011313
9507,0,0,0.36145452
9511,0,0,0.32876182
9509,0,0,0.43247217
9513,0,0,0.4491773
9512,0,0,0.42205146
9517,0,0,0.44420585
9516,0,0,0.34220332
9515,0,0,0.3821128
9518,0,0,0.46402878
9519,0,0,0.41721278
9520,0,0,0.32608977
9523,0,0,0.371809
9514,0,0,0.28681982
9521,0,0,0.36235693
9522,0,0,0.3986953
9524,0,0,0.36868852
9528,0,0,0.30979183
9529,1,0,0.33967122
9530,0,0,0.36652035
9526,0,0,0.38189897
9531,0,0,0.36970446
9533,0,0,0.365753
9532,0,0,0.3440607
9534,0,0,0.4299084
9525,0,0,0.46695793
9535,0,0,0.3833452
9537,0,0,0.35801268
9540,1,1,0.5034527
9536,0,0,0.4071774
9539,0,0,0.4340384
9541,0,0,0.35039386
9543,1,0,0.35144106
9542,0,0,0.36233822
9545,0,0,0.3344955
9538,0,0,0.33833736
9544,0,0,0.34639773
9547,0,0,0.35023755
9548,0,0,0.28712106
9549,0,0,0.4293313
9546,0,0,0.34879068
9551,0,0,0.30946055
9552,0,0,0.3007481
9550,0,0,0.3336203
9553,0,0,0.34599674
9556,0,0,0.35589865
9558,0,0,0.48937684
9555,0,0,0.34346792
9563,0,0,0.40176797
9559,0,1,0.5695
9564,0,0,0.34340152
9560,0,0,0.4837222
9562,0,0,0.36429223
9569,0,0,0.33605826
9571,0,0,0.35301268
9572,0,0,0.35023755
9570,0,0,0.40770042
9566,0,0,0.33402908
9565,0,0,0.49317008
9576,0,0,0.36032316
9575,0,0,0.4090428
9577,0,0,0.2871573
9573,0,0,0.40740573
9580,0,0,0.28623673
9579,0,0,0.3624916
9578,0,0,0.4037165
9574,0,0,0.34881514
9581,0,0,0.349052
9582,0,0,0.39282098
9584,0,0,0.28623673
9588,0,0,0.38470125
9585,0,0,0.4996524
9586,0,0,0.38332033
9589,0,0,0.45677197
9583,0,0,0.35520837
9590,0,0,0.31349048
9591,0,0,0.35471612
9595,0,0,0.32803857
9594,0,0,0.28623673
9596,0,0,0.44095176
9597,0,0,0.35339198
9592,0,0,0.49737564
9600,0,0,0.47606158
9598,0,0,0.33606863
9599,0,0,0.39501262
9593,0,0,0.30202457
9601,0,0,0.37757573
9602,0,0,0.37416863
9603,0,0,0.339023
9604,0,0,0.49416307
9607,0,0,0.42060295
9611,0,0,0.30944085
9608,0,0,0.42151394
9610,1,0,0.49290407
9612,0,0,0.48709875
9609,0,0,0.44656745
9615,0,0,0.4938676
9613,0,0,0.40535074
9617,0,0,0.32122558
9616,0,0,0.3392038
9618,0,0,0.44631603
9619,0,0,0.3494847
9624,0,0,0.4121599
9620,0,0,0.44712135
9623,0,0,0.4622436
9626,0,0,0.44169825
9625,1,0,0.37624776
9627,0,0,0.28623673
9628,0,0,0.3072795
9622,0,0,0.42426482
9630,0,0,0.41781405
9631,0,0,0.34123102
9635,0,0,0.33054975
9634,0,0,0.46222943
9633,0,0,0.44063
9637,0,0,0.30949602
9638,1,0,0.39544037
9639,0,0,0.398568
9636,0,1,0.50475013
9632,0,0,0.34986755
9641,0,0,0.28681982
9640,0,0,0.37984914
9645,0,0,0.36133888
9642,0,0,0.33774623
9644,0,0,0.3159865
9647,0,0,0.29786158
9646,0,0,0.48529407
9643,0,0,0.34005
9650,0,0,0.3578459
9649,0,0,0.39865354
9651,0,0,0.38367307
9652,0,0,0.35374296
9648,0,0,0.36029977
9656,0,0,0.3708062
9657,0,0,0.28681982
9653,0,1,0.5154147
